,Time,Displacement,Force,Strain 1
6256,125.1,2.0847,2.5014,0.6903
6257,125.12,2.085,2.5014,0.6905
6258,125.14,2.0853,2.5015,0.6907
6259,125.16,2.0856,2.5019,0.6908
6260,125.18,2.086,2.5022,0.6909
6261,125.2,2.0863,2.5027,0.691
6262,125.22,2.0866,2.503,0.6912
6263,125.24,2.0869,2.5021,0.6913
6264,125.26,2.0873,2.5021,0.6914
6265,125.28,2.0876,2.5029,0.6916
6266,125.3,2.088,2.5034,0.6918
6267,125.32,2.0883,2.5043,0.692
6268,125.34,2.0887,2.504,0.6921
6269,125.36,2.089,2.5036,0.6923
6270,125.38,2.0894,2.5042,0.6924
6271,125.4,2.0897,2.5046,0.6926
6272,125.42,2.09,2.5055,0.6927
6273,125.44,2.0903,2.5054,0.6928
6274,125.46,2.0907,2.5052,0.693
6275,125.48,2.091,2.5048,0.6931
6276,125.5,2.0913,2.5049,0.6933
6277,125.52,2.0917,2.5056,0.6934
6278,125.54,2.092,2.506,0.6935
6279,125.56,2.0923,2.5061,0.6937
6280,125.58,2.0926,2.5058,0.6938
6281,125.6,2.093,2.5061,0.6939
6282,125.62,2.0933,2.5071,0.6941
6283,125.64,2.0936,2.5071,0.6942
6284,125.66,2.0939,2.5068,0.6944
6285,125.68,2.0943,2.5069,0.6945
6286,125.7,2.0947,2.5077,0.6947
6287,125.72,2.095,2.5083,0.6948
6288,125.74,2.0954,2.5085,0.695
6289,125.76,2.0957,2.5081,0.6952
6290,125.78,2.096,2.5082,0.6953
6291,125.8,2.0964,2.5081,0.6955
6292,125.82,2.0967,2.5087,0.6956
6293,125.84,2.097,2.5091,0.6957
6294,125.86,2.0973,2.5087,0.6959
6295,125.88,2.0976,2.5088,0.6961
6296,125.9,2.098,2.5096,0.6962
6297,125.92,2.0983,2.5101,0.6963
6298,125.94,2.0986,2.5108,0.6965
6299,125.96,2.0989,2.5105,0.6966
6300,125.98,2.0993,2.5099,0.6967
6301,126.0,2.0996,2.5103,0.6969
6302,126.02,2.0999,2.5108,0.697
6303,126.04,2.1003,2.5115,0.6972
6304,126.06,2.1006,2.5109,0.6973
6305,126.08,2.101,2.5112,0.6975
6306,126.1,2.1013,2.5115,0.6977
6307,126.12,2.1017,2.5118,0.6978
6308,126.14,2.102,2.5122,0.6979
6309,126.16,2.1024,2.5123,0.6981
6310,126.18,2.1027,2.5129,0.6983
6311,126.2,2.103,2.513,0.6984
6312,126.22,2.1034,2.5136,0.6985
6313,126.24,2.1037,2.5137,0.6987
6314,126.26,2.104,2.5136,0.6988
6315,126.28,2.1043,2.5128,0.6989
6316,126.3,2.1047,2.5141,0.6991
6317,126.32,2.105,2.5147,0.6993
6318,126.34,2.1053,2.514,0.6994
6319,126.36,2.1057,2.5141,0.6996
6320,126.38,2.106,2.5143,0.6997
6321,126.4,2.1063,2.5139,0.6999
6322,126.42,2.1066,2.5146,0.7
6323,126.44,2.107,2.5153,0.7002
6324,126.46,2.1073,2.5161,0.7003
6325,126.48,2.1077,2.5158,0.7004
6326,126.5,2.108,2.5158,0.7006
6327,126.52,2.1084,2.516,0.7008
6328,126.54,2.1087,2.5174,0.701
6329,126.56,2.1091,2.5175,0.7011
6330,126.58,2.1094,2.5166,0.7012
6331,126.6,2.1097,2.5167,0.7014
6332,126.62,2.11,2.5169,0.7015
6333,126.64,2.1103,2.5175,0.7016
6334,126.66,2.1107,2.5173,0.7017
6335,126.68,2.111,2.5179,0.7019
6336,126.7,2.1113,2.5182,0.7021
6337,126.72,2.1117,2.5179,0.7023
6338,126.74,2.112,2.5191,0.7024
6339,126.76,2.1123,2.5191,0.7025
6340,126.78,2.1126,2.5184,0.7026
6341,126.8,2.1129,2.5182,0.7028
6342,126.82,2.1133,2.5185,0.7029
6343,126.84,2.1136,2.5198,0.703
6344,126.86,2.1139,2.5204,0.7031
6345,126.88,2.1143,2.52,0.7033
6346,126.9,2.1147,2.5201,0.7035
6347,126.92,2.115,2.5207,0.7037
6348,126.94,2.1154,2.5209,0.7038
6349,126.96,2.1157,2.5215,0.704
6350,126.98,2.116,2.5218,0.7041
6351,127.0,2.1163,2.521,0.7043
6352,127.02,2.1167,2.5206,0.7044
6353,127.04,2.117,2.5212,0.7046
6354,127.06,2.1173,2.5219,0.7047
6355,127.08,2.1177,2.522,0.7049
6356,127.1,2.118,2.5223,0.705
6357,127.12,2.1184,2.5233,0.7052
6358,127.14,2.1187,2.5233,0.7053
6359,127.16,2.119,2.5234,0.7054
6360,127.18,2.1193,2.5223,0.7056
6361,127.2,2.1196,2.5224,0.7057
6362,127.22,2.12,2.5224,0.7059
6363,127.24,2.1203,2.5232,0.706
6364,127.26,2.1206,2.5235,0.7062
6365,127.28,2.121,2.524,0.7063
6366,127.3,2.1213,2.5246,0.7065
6367,127.32,2.1217,2.5247,0.7066
6368,127.34,2.122,2.5243,0.7068
6369,127.36,2.1224,2.5246,0.707
6370,127.38,2.1227,2.5249,0.7071
6371,127.4,2.123,2.5257,0.7072
6372,127.42,2.1234,2.5257,0.7074
6373,127.44,2.1237,2.5258,0.7075
6374,127.46,2.124,2.5258,0.7076
6375,127.48,2.1244,2.5251,0.7078
6376,127.5,2.1247,2.5257,0.7079
6377,127.52,2.125,2.526,0.7081
6378,127.54,2.1253,2.5262,0.7082
6379,127.56,2.1257,2.5266,0.7083
6380,127.58,2.126,2.5265,0.7085
6381,127.6,2.1263,2.5281,0.7086
6382,127.62,2.1266,2.5283,0.7088
6383,127.64,2.127,2.5276,0.709
6384,127.66,2.1273,2.5275,0.7091
6385,127.68,2.1277,2.5276,0.7093
6386,127.7,2.128,2.5281,0.7094
6387,127.72,2.1284,2.5281,0.7096
6388,127.74,2.1287,2.5284,0.7098
6389,127.76,2.1291,2.5293,0.7099
6390,127.78,2.1294,2.53,0.71
6391,127.8,2.1297,2.5295,0.7102
6392,127.82,2.13,2.5289,0.7103
6393,127.84,2.1304,2.5287,0.7105
6394,127.86,2.1307,2.5289,0.7106
6395,127.88,2.131,2.5301,0.7108
6396,127.9,2.1313,2.5301,0.7109
6397,127.92,2.1317,2.5307,0.7111
6398,127.94,2.132,2.5301,0.7113
6399,127.96,2.1323,2.5302,0.7114
6400,127.98,2.1326,2.5313,0.7115
6401,128.0,2.1329,2.5314,0.7117
6402,128.02,2.1333,2.5312,0.7118
6403,128.04,2.1336,2.5315,0.712
6404,128.06,2.1339,2.5316,0.7121
6405,128.08,2.1343,2.5315,0.7123
6406,128.1,2.1347,2.5321,0.7124
6407,128.12,2.135,2.5329,0.7125
6408,128.14,2.1353,2.5329,0.7127
6409,128.16,2.1357,2.5329,0.7128
6410,128.18,2.136,2.5326,0.713
6411,128.2,2.1363,2.5331,0.7131
6412,128.22,2.1367,2.5334,0.7133
6413,128.24,2.137,2.5331,0.7134
6414,128.26,2.1373,2.5336,0.7136
6415,128.28,2.1377,2.5343,0.7137
6416,128.3,2.138,2.5344,0.7139
6417,128.32,2.1383,2.5342,0.714
6418,128.34,2.1387,2.5343,0.7142
6419,128.36,2.139,2.5338,0.7143
6420,128.38,2.1393,2.5345,0.7144
6421,128.4,2.1396,2.5346,0.7146
6422,128.42,2.1399,2.5353,0.7147
6423,128.44,2.1403,2.5357,0.7149
6424,128.46,2.1406,2.5361,0.715
6425,128.48,2.141,2.536,0.7152
6426,128.5,2.1413,2.536,0.7154
6427,128.52,2.1417,2.5358,0.7155
6428,128.54,2.142,2.5357,0.7157
6429,128.56,2.1423,2.5359,0.7158
6430,128.58,2.1427,2.5369,0.716
6431,128.6,2.143,2.5378,0.7161
6432,128.62,2.1433,2.5377,0.7163
6433,128.64,2.1436,2.5381,0.7164
6434,128.66,2.144,2.5388,0.7166
6435,128.68,2.1443,2.538,0.7167
6436,128.7,2.1447,2.5385,0.7169
6437,128.72,2.145,2.5387,0.7171
6438,128.74,2.1453,2.5387,0.7172
6439,128.76,2.1456,2.5388,0.7173
6440,128.78,2.146,2.539,0.7175
6441,128.8,2.1463,2.5388,0.7176
6442,128.82,2.1466,2.5399,0.7177
6443,128.84,2.1469,2.54,0.7179
6444,128.86,2.1473,2.5402,0.718
6445,128.88,2.1476,2.5398,0.7182
6446,128.9,2.148,2.5399,0.7184
6447,128.92,2.1483,2.5406,0.7185
6448,128.94,2.1487,2.5404,0.7187
6449,128.96,2.149,2.54,0.7188
6450,128.98,2.1493,2.5396,0.719
6451,129.0,2.1497,2.5394,0.7191
6452,129.02,2.15,2.5403,0.7192
6453,129.04,2.1503,2.5407,0.7194
6454,129.06,2.1506,2.5404,0.7196
6455,129.08,2.151,2.5413,0.7197
6456,129.1,2.1513,2.5421,0.7198
6457,129.12,2.1517,2.5417,0.72
6458,129.14,2.152,2.5411,0.7202
6459,129.16,2.1523,2.5421,0.7203
6460,129.18,2.1526,2.543,0.7204
6461,129.2,2.1529,2.5441,0.7206
6462,129.22,2.1533,2.5431,0.7207
6463,129.24,2.1536,2.5431,0.7209
6464,129.26,2.154,2.5438,0.721
6465,129.28,2.1543,2.5444,0.7212
6466,129.3,2.1547,2.5446,0.7214
6467,129.32,2.155,2.5442,0.7215
6468,129.34,2.1554,2.5445,0.7217
6469,129.36,2.1557,2.5445,0.7218
6470,129.38,2.156,2.544,0.7219
6471,129.4,2.1563,2.5446,0.7221
6472,129.42,2.1567,2.5456,0.7222
6473,129.44,2.157,2.5461,0.7224
6474,129.46,2.1573,2.5458,0.7226
6475,129.48,2.1577,2.5461,0.7227
6476,129.5,2.158,2.5466,0.7229
6477,129.52,2.1583,2.5465,0.723
6478,129.54,2.1586,2.546,0.7232
6479,129.56,2.1589,2.5459,0.7233
6480,129.58,2.1593,2.5459,0.7234
6481,129.6,2.1596,2.5459,0.7236
6482,129.62,2.1599,2.5465,0.7237
6483,129.64,2.1603,2.5471,0.7238
6484,129.66,2.1606,2.5481,0.724
6485,129.68,2.161,2.5485,0.7242
6486,129.7,2.1613,2.549,0.7243
6487,129.72,2.1617,2.549,0.7245
6488,129.74,2.162,2.5496,0.7246
6489,129.76,2.1624,2.5491,0.7248
6490,129.78,2.1627,2.5485,0.7249
6491,129.8,2.163,2.5488,0.7251
6492,129.82,2.1634,2.5489,0.7253
6493,129.84,2.1637,2.5494,0.7254
6494,129.86,2.164,2.55,0.7255
6495,129.88,2.1643,2.5501,0.7257
6496,129.9,2.1647,2.5497,0.7258
6497,129.92,2.165,2.5503,0.726
6498,129.94,2.1653,2.5508,0.7261
6499,129.96,2.1656,2.5504,0.7262
6500,129.98,2.1659,2.5504,0.7264
6501,130.0,2.1662,2.551,0.7265
6502,130.02,2.1666,2.551,0.7267
6503,130.04,2.1669,2.5503,0.7268
6504,130.06,2.1673,2.5505,0.727
6505,130.08,2.1677,2.552,0.7272
6506,130.1,2.168,2.5521,0.7274
6507,130.12,2.1684,2.553,0.7275
6508,130.14,2.1687,2.5531,0.7277
6509,130.16,2.1691,2.5529,0.7278
6510,130.18,2.1694,2.5535,0.728
6511,130.2,2.1697,2.5537,0.7281
6512,130.22,2.17,2.5533,0.7283
6513,130.24,2.1704,2.5528,0.7284
6514,130.26,2.1707,2.5528,0.7286
6515,130.28,2.171,2.5531,0.7287
6516,130.3,2.1714,2.5533,0.7289
6517,130.32,2.1717,2.5535,0.729
6518,130.34,2.172,2.5538,0.7291
6519,130.36,2.1723,2.554,0.7292
6520,130.38,2.1727,2.554,0.7294
6521,130.4,2.173,2.5531,0.7295
6522,130.42,2.1733,2.5539,0.7297
6523,130.44,2.1737,2.5538,0.7298
6524,130.46,2.174,2.5542,0.73
6525,130.48,2.1744,2.5547,0.7302
6526,130.5,2.1747,2.5553,0.7304
6527,130.52,2.1751,2.5551,0.7305
6528,130.54,2.1754,2.5556,0.7307
6529,130.56,2.1757,2.5561,0.7308
6530,130.58,2.176,2.5564,0.731
6531,130.6,2.1764,2.5566,0.7311
6532,130.62,2.1767,2.5561,0.7313
6533,130.64,2.177,2.5567,0.7315
6534,130.66,2.1774,2.5574,0.7316
6535,130.68,2.1777,2.5577,0.7317
6536,130.7,2.178,2.5576,0.7319
6537,130.72,2.1783,2.558,0.732
6538,130.74,2.1787,2.5589,0.7321
6539,130.76,2.179,2.5581,0.7322
6540,130.78,2.1793,2.5579,0.7324
6541,130.8,2.1796,2.5581,0.7326
6542,130.82,2.1799,2.5592,0.7328
6543,130.84,2.1803,2.5594,0.7329
6544,130.86,2.1807,2.5589,0.7331
6545,130.88,2.181,2.5593,0.7333
6546,130.9,2.1814,2.5598,0.7334
6547,130.92,2.1817,2.5601,0.7336
6548,130.94,2.1821,2.5605,0.7337
6549,130.96,2.1824,2.5608,0.7339
6550,130.98,2.1827,2.5608,0.734
6551,131.0,2.183,2.5606,0.7342
6552,131.02,2.1834,2.5604,0.7343
6553,131.04,2.1837,2.56,0.7344
6554,131.06,2.184,2.5609,0.7346
6555,131.08,2.1843,2.5609,0.7347
6556,131.1,2.1847,2.5612,0.7349
6557,131.12,2.185,2.5617,0.735
6558,131.14,2.1853,2.5613,0.7351
6559,131.16,2.1856,2.561,0.7353
6560,131.18,2.1859,2.5607,0.7354
6561,131.2,2.1862,2.5611,0.7356
6562,131.22,2.1866,2.562,0.7357
6563,131.24,2.1869,2.5631,0.7359
6564,131.26,2.1873,2.5632,0.736
6565,131.28,2.1876,2.5624,0.7362
6566,131.3,2.188,2.5621,0.7364
6567,131.32,2.1883,2.5631,0.7365
6568,131.34,2.1887,2.5639,0.7366
6569,131.36,2.189,2.5637,0.7368
6570,131.38,2.1893,2.5636,0.737
6571,131.4,2.1897,2.5638,0.7371
6572,131.42,2.19,2.564,0.7373
6573,131.44,2.1903,2.5643,0.7374
6574,131.46,2.1907,2.565,0.7376
6575,131.48,2.191,2.5656,0.7378
6576,131.5,2.1913,2.5654,0.7379
6577,131.52,2.1916,2.5644,0.7381
6578,131.54,2.192,2.5646,0.7382
6579,131.56,2.1923,2.5655,0.7384
6580,131.58,2.1926,2.5663,0.7385
6581,131.6,2.1929,2.5662,0.7386
6582,131.62,2.1933,2.5655,0.7388
6583,131.64,2.1936,2.5657,0.7389
6584,131.66,2.194,2.5662,0.7391
6585,131.68,2.1943,2.5668,0.7393
6586,131.7,2.1947,2.5675,0.7394
6587,131.72,2.195,2.5671,0.7396
6588,131.74,2.1954,2.5665,0.7397
6589,131.76,2.1957,2.5669,0.7399
6590,131.78,2.196,2.5672,0.74
6591,131.8,2.1964,2.5672,0.7402
6592,131.82,2.1967,2.5677,0.7403
6593,131.84,2.197,2.569,0.7405
6594,131.86,2.1974,2.5692,0.7406
6595,131.88,2.1977,2.5682,0.7408
6596,131.9,2.198,2.5694,0.7409
6597,131.92,2.1984,2.5701,0.741
6598,131.94,2.1987,2.5703,0.7412
6599,131.96,2.199,2.5694,0.7414
6600,131.98,2.1993,2.5695,0.7415
6601,132.0,2.1997,2.5701,0.7417
6602,132.02,2.2,2.5703,0.7418
6603,132.04,2.2003,2.5705,0.742
6604,132.06,2.2007,2.5701,0.7421
6605,132.08,2.201,2.5705,0.7423
6606,132.1,2.2014,2.5708,0.7424
6607,132.12,2.2017,2.5713,0.7426
6608,132.14,2.202,2.5706,0.7428
6609,132.16,2.2024,2.5704,0.7429
6610,132.18,2.2027,2.5704,0.7431
6611,132.2,2.203,2.5709,0.7432
6612,132.22,2.2034,2.5717,0.7434
6613,132.24,2.2037,2.5726,0.7435
6614,132.26,2.204,2.5725,0.7437
6615,132.28,2.2044,2.5718,0.7438
6616,132.3,2.2047,2.5722,0.744
6617,132.32,2.205,2.5727,0.7441
6618,132.34,2.2054,2.5731,0.7443
6619,132.36,2.2057,2.5732,0.7444
6620,132.38,2.206,2.5731,0.7446
6621,132.4,2.2063,2.573,0.7447
6622,132.42,2.2067,2.5735,0.7449
6623,132.44,2.207,2.574,0.745
6624,132.46,2.2074,2.5747,0.7452
6625,132.48,2.2077,2.5749,0.7454
6626,132.5,2.2081,2.5744,0.7455
6627,132.52,2.2084,2.5746,0.7457
6628,132.54,2.2087,2.575,0.7458
6629,132.56,2.209,2.5736,0.746
6630,132.58,2.2094,2.5735,0.7461
6631,132.6,2.2097,2.5741,0.7462
6632,132.62,2.21,2.5748,0.7464
6633,132.64,2.2103,2.5755,0.7465
6634,132.66,2.2106,2.5759,0.7467
6635,132.68,2.211,2.5763,0.7468
6636,132.7,2.2113,2.5765,0.747
6637,132.72,2.2116,2.5763,0.7471
6638,132.74,2.2119,2.5759,0.7472
6639,132.76,2.2123,2.5757,0.7474
6640,132.78,2.2126,2.5766,0.7476
6641,132.8,2.2129,2.577,0.7477
6642,132.82,2.2133,2.5775,0.7478
6643,132.84,2.2136,2.5775,0.748
6644,132.86,2.214,2.5779,0.7482
6645,132.88,2.2143,2.5784,0.7484
6646,132.9,2.2147,2.578,0.7485
6647,132.92,2.215,2.5776,0.7486
6648,132.94,2.2154,2.5778,0.7488
6649,132.96,2.2157,2.578,0.749
6650,132.98,2.2161,2.5791,0.7492
6651,133.0,2.2164,2.5797,0.7493
6652,133.02,2.2167,2.5794,0.7495
6653,133.04,2.217,2.5793,0.7497
6654,133.06,2.2174,2.5787,0.7498
6655,133.08,2.2177,2.5794,0.7499
6656,133.1,2.218,2.5799,0.7501
6657,133.12,2.2184,2.5806,0.7502
6658,133.14,2.2187,2.5806,0.7504
6659,133.16,2.219,2.5798,0.7505
6660,133.18,2.2193,2.5794,0.7506
6661,133.2,2.2196,2.5787,0.7508
6662,133.22,2.22,2.5786,0.751
6663,133.24,2.2203,2.5797,0.7511
6664,133.26,2.2207,2.581,0.7513
6665,133.28,2.221,2.5822,0.7514
6666,133.3,2.2214,2.5825,0.7516
6667,133.32,2.2217,2.5823,0.7517
6668,133.34,2.2221,2.5822,0.7519
6669,133.36,2.2224,2.5823,0.752
6670,133.38,2.2227,2.5827,0.7521
6671,133.4,2.223,2.5826,0.7523
6672,133.42,2.2234,2.5827,0.7525
6673,133.44,2.2237,2.5823,0.7526
6674,133.46,2.224,2.5825,0.7528
6675,133.48,2.2243,2.5833,0.7529
6676,133.5,2.2247,2.5837,0.7531
6677,133.52,2.225,2.5838,0.7532
6678,133.54,2.2253,2.5834,0.7533
6679,133.56,2.2256,2.5829,0.7535
6680,133.58,2.226,2.584,0.7537
6681,133.6,2.2263,2.5847,0.7538
6682,133.62,2.2266,2.584,0.754
6683,133.64,2.227,2.5846,0.7541
6684,133.66,2.2273,2.5849,0.7543
6685,133.68,2.2277,2.5845,0.7545
6686,133.7,2.228,2.585,0.7546
6687,133.72,2.2284,2.5854,0.7548
6688,133.74,2.2287,2.5854,0.7549
6689,133.76,2.229,2.5851,0.755
6690,133.78,2.2294,2.5855,0.7552
6691,133.8,2.2297,2.5854,0.7554
6692,133.82,2.23,2.5855,0.7555
6693,133.84,2.2303,2.586,0.7557
6694,133.86,2.2307,2.5865,0.7558
6695,133.88,2.231,2.5869,0.7559
6696,133.9,2.2313,2.5869,0.7561
6697,133.92,2.2316,2.5866,0.7563
6698,133.94,2.232,2.5868,0.7564
6699,133.96,2.2323,2.5873,0.7565
6700,133.98,2.2326,2.5879,0.7567
6701,134.0,2.2329,2.5881,0.7568
6702,134.02,2.2332,2.5881,0.757
6703,134.04,2.2336,2.5879,0.7571
6704,134.06,2.234,2.5872,0.7573
6705,134.08,2.2343,2.5879,0.7575
6706,134.1,2.2347,2.5886,0.7577
6707,134.12,2.235,2.5886,0.7578
6708,134.14,2.2354,2.5896,0.758
6709,134.16,2.2357,2.5898,0.7581
6710,134.18,2.236,2.5896,0.7583
6711,134.2,2.2363,2.5897,0.7584
6712,134.22,2.2367,2.59,0.7586
6713,134.24,2.237,2.5896,0.7587
6714,134.26,2.2373,2.5895,0.7589
6715,134.28,2.2377,2.5904,0.7591
6716,134.3,2.238,2.591,0.7593
6717,134.32,2.2383,2.5898,0.7594
6718,134.34,2.2386,2.5898,0.7595
6719,134.36,2.2389,2.59,0.7597
6720,134.38,2.2393,2.5908,0.7598
6721,134.4,2.2396,2.5915,0.7599
6722,134.42,2.2399,2.5915,0.7601
6723,134.44,2.2403,2.5917,0.7603
6724,134.46,2.2406,2.592,0.7604
6725,134.48,2.241,2.5923,0.7606
6726,134.5,2.2414,2.5923,0.7608
6727,134.52,2.2417,2.5924,0.761
6728,134.54,2.2421,2.5922,0.7611
6729,134.56,2.2424,2.5928,0.7613
6730,134.58,2.2427,2.593,0.7614
6731,134.6,2.243,2.5931,0.7615
6732,134.62,2.2434,2.5933,0.7616
6733,134.64,2.2437,2.5932,0.7618
6734,134.66,2.244,2.5941,0.762
6735,134.68,2.2444,2.5941,0.7621
6736,134.7,2.2447,2.5943,0.7623
6737,134.72,2.245,2.594,0.7624
6738,134.74,2.2453,2.5938,0.7625
6739,134.76,2.2456,2.593,0.7627
6740,134.78,2.246,2.5927,0.7628
6741,134.8,2.2463,2.5929,0.763
6742,134.82,2.2466,2.5934,0.7632
6743,134.84,2.247,2.5947,0.7633
6744,134.86,2.2473,2.5955,0.7635
6745,134.88,2.2477,2.5952,0.7636
6746,134.9,2.248,2.595,0.7638
6747,134.92,2.2484,2.595,0.7639
6748,134.94,2.2487,2.595,0.7641
6749,134.96,2.249,2.5959,0.7643
6750,134.98,2.2494,2.5953,0.7644
6751,135.0,2.2497,2.5958,0.7646
6752,135.02,2.25,2.5969,0.7647
6753,135.04,2.2504,2.5972,0.7649
6754,135.06,2.2507,2.5973,0.765
6755,135.08,2.251,2.5968,0.7652
6756,135.1,2.2514,2.5974,0.7653
6757,135.12,2.2517,2.5977,0.7655
6758,135.14,2.252,2.5981,0.7656
6759,135.16,2.2523,2.5978,0.7658
6760,135.18,2.2527,2.5973,0.7659
6761,135.2,2.253,2.5968,0.7661
6762,135.22,2.2533,2.5977,0.7662
6763,135.24,2.2537,2.5987,0.7664
6764,135.26,2.254,2.5987,0.7665
6765,135.28,2.2544,2.5979,0.7667
6766,135.3,2.2547,2.5975,0.7669
6767,135.32,2.255,2.5977,0.767
6768,135.34,2.2554,2.5986,0.7671
6769,135.36,2.2557,2.599,0.7673
6770,135.38,2.256,2.5992,0.7674
6771,135.4,2.2563,2.6,0.7676
6772,135.42,2.2567,2.6009,0.7677
6773,135.44,2.257,2.6009,0.7679
6774,135.46,2.2574,2.601,0.768
6775,135.48,2.2577,2.6005,0.7682
6776,135.5,2.258,2.6006,0.7683
6777,135.52,2.2583,2.5999,0.7685
6778,135.54,2.2586,2.5993,0.7686
6779,135.56,2.2589,2.5995,0.7688
6780,135.58,2.2593,2.6005,0.7689
6781,135.6,2.2596,2.6005,0.769
6782,135.62,2.2599,2.6004,0.7692
6783,135.64,2.2603,2.6012,0.7694
6784,135.66,2.2607,2.6028,0.7696
6785,135.68,2.261,2.6025,0.7697
6786,135.7,2.2614,2.6023,0.7699
6787,135.72,2.2617,2.6022,0.77
6788,135.74,2.2621,2.6026,0.7702
6789,135.76,2.2624,2.6026,0.7704
6790,135.78,2.2627,2.6025,0.7705
6791,135.8,2.2631,2.6027,0.7707
6792,135.82,2.2634,2.6032,0.7708
6793,135.84,2.2637,2.6034,0.7709
6794,135.86,2.264,2.6035,0.7711
6795,135.88,2.2643,2.6042,0.7713
6796,135.9,2.2647,2.6039,0.7714
6797,135.92,2.265,2.6036,0.7716
6798,135.94,2.2653,2.6036,0.7717
6799,135.96,2.2656,2.6041,0.7719
6800,135.98,2.2659,2.6037,0.772
6801,136.0,2.2663,2.6032,0.7722
6802,136.02,2.2666,2.6038,0.7723
6803,136.04,2.267,2.6045,0.7725
6804,136.06,2.2673,2.6047,0.7726
6805,136.08,2.2677,2.6044,0.7728
6806,136.1,2.268,2.6052,0.773
6807,136.12,2.2684,2.6062,0.7732
6808,136.14,2.2687,2.6064,0.7733
6809,136.16,2.269,2.6066,0.7734
6810,136.18,2.2694,2.6062,0.7736
6811,136.2,2.2697,2.6055,0.7737
6812,136.22,2.27,2.6052,0.7739
6813,136.24,2.2703,2.6065,0.774
6814,136.26,2.2707,2.6074,0.7742
6815,136.28,2.271,2.6074,0.7743
6816,136.3,2.2713,2.6069,0.7745
6817,136.32,2.2717,2.6067,0.7746
6818,136.34,2.272,2.6065,0.7747
6819,136.36,2.2723,2.6073,0.7749
6820,136.38,2.2726,2.6071,0.7751
6821,136.4,2.273,2.6075,0.7752
6822,136.42,2.2733,2.6079,0.7754
6823,136.44,2.2737,2.6089,0.7755
6824,136.46,2.274,2.6083,0.7757
6825,136.48,2.2744,2.6073,0.7759
6826,136.5,2.2747,2.6083,0.7761
6827,136.52,2.275,2.6091,0.7762
6828,136.54,2.2754,2.6092,0.7763
6829,136.56,2.2757,2.6095,0.7765
6830,136.58,2.276,2.6086,0.7766
6831,136.6,2.2763,2.609,0.7768
6832,136.62,2.2767,2.6103,0.7769
6833,136.64,2.277,2.6097,0.7771
6834,136.66,2.2773,2.609,0.7772
6835,136.68,2.2777,2.609,0.7774
6836,136.7,2.278,2.6097,0.7776
6837,136.72,2.2783,2.6104,0.7777
6838,136.74,2.2786,2.6109,0.7778
6839,136.76,2.2789,2.6114,0.7779
6840,136.78,2.2793,2.6108,0.7781
6841,136.8,2.2796,2.6107,0.7782
6842,136.82,2.28,2.6117,0.7784
6843,136.84,2.2803,2.6122,0.7786
6844,136.86,2.2807,2.6115,0.7788
6845,136.88,2.281,2.6108,0.7789
6846,136.9,2.2814,2.6114,0.7791
6847,136.92,2.2817,2.6117,0.7792
6848,136.94,2.282,2.6117,0.7794
6849,136.96,2.2823,2.6118,0.7795
6850,136.98,2.2827,2.6122,0.7796
6851,137.0,2.283,2.6127,0.7798
6852,137.02,2.2833,2.6131,0.7799
6853,137.04,2.2837,2.613,0.7801
6854,137.06,2.284,2.6129,0.7803
6855,137.08,2.2843,2.6139,0.7804
6856,137.1,2.2847,2.6145,0.7806
6857,137.12,2.285,2.6138,0.7807
6858,137.14,2.2853,2.6141,0.7809
6859,137.16,2.2856,2.6133,0.781
6860,137.18,2.286,2.6133,0.7812
6861,137.2,2.2863,2.6142,0.7814
6862,137.22,2.2867,2.6142,0.7815
6863,137.24,2.287,2.6148,0.7817
6864,137.26,2.2874,2.6153,0.7819
6865,137.28,2.2877,2.6155,0.782
6866,137.3,2.2881,2.6149,0.7821
6867,137.32,2.2884,2.6157,0.7823
6868,137.34,2.2887,2.6153,0.7825
6869,137.36,2.289,2.6154,0.7826
6870,137.38,2.2894,2.6152,0.7827
6871,137.4,2.2897,2.6158,0.7828
6872,137.42,2.29,2.6168,0.783
6873,137.44,2.2903,2.6168,0.7832
6874,137.46,2.2907,2.6158,0.7833
6875,137.48,2.291,2.6155,0.7835
6876,137.5,2.2913,2.6158,0.7836
6877,137.52,2.2916,2.6169,0.7838
6878,137.54,2.292,2.6174,0.7839
6879,137.56,2.2923,2.6176,0.7841
6880,137.58,2.2926,2.6173,0.7842
6881,137.6,2.2929,2.617,0.7844
6882,137.62,2.2933,2.6178,0.7845
6883,137.64,2.2936,2.6175,0.7847
6884,137.66,2.294,2.618,0.7849
6885,137.68,2.2943,2.6187,0.785
6886,137.7,2.2947,2.6187,0.7852
6887,137.72,2.295,2.6188,0.7853
6888,137.74,2.2954,2.6189,0.7855
6889,137.76,2.2957,2.619,0.7856
6890,137.78,2.296,2.619,0.7858
6891,137.8,2.2963,2.6195,0.786
6892,137.82,2.2967,2.6188,0.7861
6893,137.84,2.297,2.6184,0.7863
6894,137.86,2.2974,2.6192,0.7865
6895,137.88,2.2977,2.6195,0.7866
6896,137.9,2.298,2.6191,0.7868
6897,137.92,2.2983,2.6194,0.7869
6898,137.94,2.2987,2.6201,0.7871
6899,137.96,2.299,2.6199,0.7872
6900,137.98,2.2993,2.6205,0.7874
6901,138.0,2.2996,2.6211,0.7875
6902,138.02,2.3,2.6215,0.7877
6903,138.04,2.3003,2.6216,0.7879
6904,138.06,2.3007,2.6213,0.788
