,Time,Displacement,Force,Strain 1
7009,140.16,2.3357,2.2759,0.8416
7010,140.18,2.336,2.2769,0.8417
7011,140.2,2.3363,2.2772,0.8419
7012,140.22,2.3367,2.2772,0.8421
7013,140.24,2.337,2.2768,0.8422
7014,140.26,2.3373,2.2769,0.8424
7015,140.28,2.3376,2.2779,0.8425
7016,140.3,2.3379,2.2779,0.8427
7017,140.32,2.3383,2.2781,0.8428
7018,140.34,2.3386,2.2782,0.843
7019,140.36,2.339,2.2774,0.8432
7020,140.38,2.3393,2.278,0.8434
7021,140.4,2.3397,2.2782,0.8435
7022,140.42,2.3401,2.2787,0.8437
7023,140.44,2.3404,2.2787,0.8438
7024,140.46,2.3407,2.2789,0.844
7025,140.48,2.3411,2.2791,0.8441
7026,140.5,2.3414,2.2799,0.8443
7027,140.52,2.3417,2.28,0.8444
7028,140.54,2.342,2.2806,0.8446
7029,140.56,2.3423,2.2803,0.8447
7030,140.58,2.3427,2.2794,0.8449
7031,140.6,2.343,2.279,0.845
7032,140.62,2.3433,2.279,0.8452
7033,140.64,2.3436,2.2785,0.8454
7034,140.66,2.344,2.2807,0.8455
7035,140.68,2.3443,2.2807,0.8457
7036,140.7,2.3446,2.2801,0.8458
7037,140.72,2.3449,2.2808,0.846
7038,140.74,2.3453,2.2813,0.8461
7039,140.76,2.3456,2.2811,0.8463
7040,140.78,2.346,2.2809,0.8465
7041,140.8,2.3463,2.2805,0.8466
7042,140.82,2.3467,2.2805,0.8468
7043,140.84,2.347,2.28,0.847
7044,140.86,2.3474,2.2804,0.8471
7045,140.88,2.3477,2.2813,0.8473
7046,140.9,2.348,2.282,0.8475
7047,140.92,2.3484,2.2822,0.8476
7048,140.94,2.3487,2.2822,0.8478
7049,140.96,2.349,2.2811,0.848
7050,140.98,2.3494,2.2813,0.8481
7051,141.0,2.3497,2.2821,0.8483
7052,141.02,2.35,2.2817,0.8484
7053,141.04,2.3504,2.2817,0.8486
7054,141.06,2.3507,2.2818,0.8487
7055,141.08,2.351,2.2816,0.8489
7056,141.1,2.3513,2.2813,0.849
7057,141.12,2.3516,2.2821,0.8492
7058,141.14,2.352,2.2827,0.8494
7059,141.16,2.3523,2.2831,0.8495
7060,141.18,2.3527,2.2831,0.8497
7061,141.2,2.353,2.2832,0.8498
7062,141.22,2.3534,2.2827,0.85
7063,141.24,2.3537,2.2831,0.8502
7064,141.26,2.354,2.2839,0.8503
7065,141.28,2.3544,2.2843,0.8505
7066,141.3,2.3547,2.2836,0.8507
7067,141.32,2.355,2.2829,0.8509
7068,141.34,2.3554,2.2841,0.851
7069,141.36,2.3557,2.284,0.8511
7070,141.38,2.356,2.2845,0.8513
7071,141.4,2.3564,2.2841,0.8515
7072,141.42,2.3567,2.2839,0.8517
7073,141.44,2.357,2.2845,0.8518
7074,141.46,2.3573,2.285,0.852
7075,141.48,2.3576,2.2854,0.8521
7076,141.5,2.358,2.2849,0.8522
7077,141.52,2.3583,2.286,0.8524
7078,141.54,2.3586,2.286,0.8526
7079,141.56,2.359,2.2855,0.8527
7080,141.58,2.3593,2.2863,0.8529
7081,141.6,2.3597,2.2867,0.8531
7082,141.62,2.3601,2.2869,0.8533
7083,141.64,2.3604,2.2865,0.8535
7084,141.66,2.3607,2.2859,0.8536
7085,141.68,2.361,2.2862,0.8537
7086,141.7,2.3614,2.2876,0.8538
7087,141.72,2.3617,2.2873,0.854
7088,141.74,2.362,2.2869,0.8542
7089,141.76,2.3623,2.2871,0.8544
7090,141.78,2.3627,2.2868,0.8545
7091,141.8,2.363,2.2867,0.8547
7092,141.82,2.3633,2.2862,0.8549
7093,141.84,2.3636,2.2867,0.855
7094,141.86,2.3639,2.2862,0.8552
7095,141.88,2.3643,2.2877,0.8553
7096,141.9,2.3646,2.2883,0.8555
7097,141.92,2.3649,2.2883,0.8557
7098,141.94,2.3653,2.2887,0.8558
7099,141.96,2.3656,2.2888,0.856
7100,141.98,2.366,2.2887,0.8561
7101,142.0,2.3664,2.288,0.8563
7102,142.02,2.3667,2.2883,0.8565
7103,142.04,2.367,2.2893,0.8567
7104,142.06,2.3674,2.29,0.8568
7105,142.08,2.3677,2.2897,0.857
7106,142.1,2.368,2.2895,0.8571
7107,142.12,2.3684,2.2892,0.8573
7108,142.14,2.3687,2.2894,0.8575
7109,142.16,2.369,2.2894,0.8577
7110,142.18,2.3694,2.2898,0.8578
7111,142.2,2.3697,2.2901,0.8579
7112,142.22,2.37,2.2899,0.8581
7113,142.24,2.3704,2.2896,0.8583
7114,142.26,2.3707,2.2889,0.8584
7115,142.28,2.371,2.289,0.8585
7116,142.3,2.3713,2.2895,0.8587
7117,142.32,2.3716,2.2905,0.8589
7118,142.34,2.372,2.2908,0.859
7119,142.36,2.3723,2.2912,0.8592
7120,142.38,2.3727,2.2912,0.8593
7121,142.4,2.373,2.2903,0.8595
7122,142.42,2.3733,2.2913,0.8597
7123,142.44,2.3737,2.2912,0.8599
7124,142.46,2.374,2.2909,0.86
7125,142.48,2.3744,2.2905,0.8602
7126,142.5,2.3747,2.2914,0.8604
7127,142.52,2.375,2.2918,0.8605
7128,142.54,2.3753,2.2915,0.8607
7129,142.56,2.3757,2.2915,0.8608
7130,142.58,2.376,2.2921,0.861
7131,142.6,2.3763,2.293,0.8612
7132,142.62,2.3767,2.2925,0.8613
7133,142.64,2.377,2.2917,0.8615
7134,142.66,2.3773,2.2917,0.8616
7135,142.68,2.3776,2.2925,0.8618
7136,142.7,2.3779,2.2934,0.8619
7137,142.72,2.3783,2.2929,0.862
7138,142.74,2.3786,2.2923,0.8622
7139,142.76,2.379,2.2927,0.8624
7140,142.78,2.3793,2.293,0.8625
7141,142.8,2.3797,2.2935,0.8627
7142,142.82,2.38,2.2938,0.8629
7143,142.84,2.3803,2.2937,0.8631
7144,142.86,2.3807,2.2933,0.8632
7145,142.88,2.381,2.2929,0.8634
7146,142.9,2.3813,2.2938,0.8636
7147,142.92,2.3816,2.2946,0.8637
7148,142.94,2.382,2.2943,0.8639
7149,142.96,2.3823,2.2943,0.864
7150,142.98,2.3827,2.2949,0.8642
7151,143.0,2.383,2.2945,0.8644
7152,143.02,2.3833,2.2939,0.8645
7153,143.04,2.3836,2.2943,0.8647
7154,143.06,2.384,2.2946,0.8648
7155,143.08,2.3843,2.295,0.865
7156,143.1,2.3846,2.2953,0.8652
7157,143.12,2.3849,2.295,0.8653
7158,143.14,2.3853,2.2962,0.8655
7159,143.16,2.3856,2.2957,0.8657
7160,143.18,2.386,2.2957,0.8659
7161,143.2,2.3864,2.2967,0.866
7162,143.22,2.3867,2.2963,0.8662
7163,143.24,2.387,2.2958,0.8664
7164,143.26,2.3874,2.2954,0.8665
7165,143.28,2.3877,2.2959,0.8666
7166,143.3,2.388,2.2964,0.8668
7167,143.32,2.3883,2.2966,0.867
7168,143.34,2.3886,2.2972,0.8671
7169,143.36,2.389,2.2966,0.8672
7170,143.38,2.3893,2.2973,0.8674
7171,143.4,2.3896,2.2974,0.8676
7172,143.42,2.39,2.2966,0.8677
7173,143.44,2.3903,2.2963,0.8679
7174,143.46,2.3906,2.2972,0.868
7175,143.48,2.3909,2.2972,0.8682
7176,143.5,2.3913,2.2964,0.8684
7177,143.52,2.3916,2.2963,0.8686
7178,143.54,2.3919,2.2967,0.8687
7179,143.56,2.3923,2.2979,0.8689
7180,143.58,2.3927,2.2983,0.8691
7181,143.6,2.393,2.299,0.8693
7182,143.62,2.3934,2.2987,0.8694
7183,143.64,2.3937,2.299,0.8696
7184,143.66,2.3941,2.2989,0.8698
7185,143.68,2.3944,2.2995,0.8699
7186,143.7,2.3947,2.2986,0.8701
7187,143.72,2.395,2.2988,0.8702
7188,143.74,2.3953,2.2994,0.8704
7189,143.76,2.3957,2.2999,0.8706
7190,143.78,2.396,2.2997,0.8707
7191,143.8,2.3963,2.3001,0.8709
7192,143.82,2.3966,2.3002,0.871
7193,143.84,2.3969,2.2999,0.8712
7194,143.86,2.3972,2.2992,0.8713
7195,143.88,2.3976,2.299,0.8715
7196,143.9,2.3979,2.2996,0.8716
7197,143.92,2.3983,2.3002,0.8718
7198,143.94,2.3986,2.3003,0.872
7199,143.96,2.399,2.3002,0.8722
7200,143.98,2.3993,2.3001,0.8723
7201,144.0,2.3997,2.3009,0.8726
7202,144.02,2.4,2.3013,0.8727
7203,144.04,2.4004,2.3013,0.8729
7204,144.06,2.4007,2.3015,0.8731
7205,144.08,2.401,2.3019,0.8732
7206,144.1,2.4014,2.3017,0.8734
7207,144.12,2.4017,2.3014,0.8735
7208,144.14,2.402,2.3017,0.8737
7209,144.16,2.4024,2.3023,0.8738
7210,144.18,2.4027,2.3019,0.874
7211,144.2,2.403,2.302,0.8742
7212,144.22,2.4033,2.3018,0.8743
7213,144.24,2.4037,2.302,0.8744
7214,144.26,2.404,2.3024,0.8746
7215,144.28,2.4043,2.3021,0.8747
7216,144.3,2.4047,2.3028,0.8749
7217,144.32,2.405,2.3029,0.8751
7218,144.34,2.4053,2.3028,0.8752
7219,144.36,2.4057,2.3028,0.8754
7220,144.38,2.406,2.3029,0.8755
7221,144.4,2.4064,2.3032,0.8757
7222,144.42,2.4067,2.3029,0.8759
7223,144.44,2.407,2.3044,0.8761
7224,144.46,2.4074,2.3048,0.8762
7225,144.48,2.4077,2.3046,0.8764
7226,144.5,2.408,2.304,0.8766
7227,144.52,2.4083,2.304,0.8768
7228,144.54,2.4087,2.3047,0.8769
7229,144.56,2.409,2.3042,0.8771
7230,144.58,2.4094,2.3034,0.8773
7231,144.6,2.4097,2.3034,0.8774
7232,144.62,2.41,2.3034,0.8776
7233,144.64,2.4103,2.3047,0.8777
7234,144.66,2.4106,2.3053,0.8778
7235,144.68,2.411,2.3043,0.878
7236,144.7,2.4113,2.3033,0.8781
7237,144.72,2.4116,2.3041,0.8783
7238,144.74,2.412,2.305,0.8785
7239,144.76,2.4123,2.3056,0.8787
7240,144.78,2.4127,2.3057,0.8789
7241,144.8,2.413,2.3055,0.879
7242,144.82,2.4134,2.3059,0.8792
7243,144.84,2.4137,2.3065,0.8793
7244,144.86,2.414,2.3061,0.8794
7245,144.88,2.4144,2.3064,0.8796
7246,144.9,2.4147,2.306,0.8798
7247,144.92,2.415,2.3057,0.8799
7248,144.94,2.4154,2.306,0.8801
7249,144.96,2.4157,2.3056,0.8803
7250,144.98,2.416,2.3061,0.8804
7251,145.0,2.4163,2.3062,0.8806
7252,145.02,2.4167,2.3068,0.8807
7253,145.04,2.417,2.307,0.8809
7254,145.06,2.4173,2.307,0.881
7255,145.08,2.4176,2.3065,0.8812
7256,145.1,2.4179,2.3067,0.8814
7257,145.12,2.4183,2.3069,0.8815
7258,145.14,2.4186,2.3072,0.8816
7259,145.16,2.419,2.3069,0.8818
7260,145.18,2.4193,2.3064,0.882
7261,145.2,2.4197,2.3079,0.8822
7262,145.22,2.42,2.308,0.8824
7263,145.24,2.4203,2.3079,0.8826
7264,145.26,2.4207,2.3078,0.8827
7265,145.28,2.421,2.3082,0.8829
7266,145.3,2.4214,2.3084,0.8831
7267,145.32,2.4217,2.3084,0.8832
7268,145.34,2.422,2.3083,0.8834
7269,145.36,2.4224,2.3082,0.8836
7270,145.38,2.4227,2.3091,0.8837
7271,145.4,2.423,2.309,0.8839
7272,145.42,2.4233,2.3093,0.884
7273,145.44,2.4236,2.3093,0.8842
7274,145.46,2.424,2.3091,0.8843
7275,145.48,2.4243,2.3093,0.8845
7276,145.5,2.4246,2.3092,0.8847
7277,145.52,2.425,2.3089,0.8848
7278,145.54,2.4253,2.3091,0.885
7279,145.56,2.4256,2.3093,0.8851
7280,145.58,2.426,2.3095,0.8854
7281,145.6,2.4264,2.3099,0.8855
7282,145.62,2.4267,2.3101,0.8857
7283,145.64,2.427,2.3109,0.8858
7284,145.66,2.4274,2.3107,0.886
7285,145.68,2.4277,2.3105,0.8862
7286,145.7,2.428,2.3103,0.8863
7287,145.72,2.4284,2.3108,0.8865
7288,145.74,2.4287,2.3117,0.8867
7289,145.76,2.429,2.3119,0.8868
7290,145.78,2.4294,2.3111,0.887
7291,145.8,2.4297,2.311,0.8871
7292,145.82,2.43,2.3121,0.8873
7293,145.84,2.4304,2.312,0.8874
7294,145.86,2.4307,2.3114,0.8876
7295,145.88,2.431,2.3122,0.8877
7296,145.9,2.4313,2.3124,0.8879
7297,145.92,2.4317,2.313,0.8881
7298,145.94,2.432,2.3129,0.8883
7299,145.96,2.4324,2.3127,0.8885
7300,145.98,2.4327,2.3124,0.8886
7301,146.0,2.433,2.313,0.8887
7302,146.02,2.4334,2.313,0.8889
7303,146.04,2.4337,2.3129,0.8892
7304,146.06,2.434,2.3125,0.8894
7305,146.08,2.4344,2.3123,0.8895
7306,146.1,2.4347,2.3124,0.8895
7307,146.12,2.435,2.3137,0.8897
7308,146.14,2.4354,2.3136,0.8899
7309,146.16,2.4357,2.3142,0.8901
7310,146.18,2.436,2.3137,0.8903
7311,146.2,2.4363,2.3136,0.8905
7312,146.22,2.4367,2.3125,0.8906
7313,146.24,2.437,2.3125,0.8907
7314,146.26,2.4373,2.3137,0.8909
7315,146.28,2.4377,2.314,0.8911
7316,146.3,2.438,2.3135,0.8912
7317,146.32,2.4383,2.3142,0.8914
7318,146.34,2.4387,2.3139,0.8915
7319,146.36,2.439,2.3134,0.8917
7320,146.38,2.4394,2.3144,0.8919
7321,146.4,2.4397,2.3147,0.8921
7322,146.42,2.4401,2.3145,0.8922
7323,146.44,2.4404,2.315,0.8924
7324,146.46,2.4407,2.3154,0.8925
7325,146.48,2.441,2.3158,0.8927
7326,146.5,2.4413,2.3162,0.8928
7327,146.52,2.4416,2.3158,0.893
7328,146.54,2.442,2.3155,0.8931
7329,146.56,2.4423,2.3151,0.8933
7330,146.58,2.4426,2.3158,0.8935
7331,146.6,2.4429,2.3165,0.8937
7332,146.62,2.4433,2.3164,0.8938
7333,146.64,2.4436,2.3167,0.8939
7334,146.66,2.4439,2.3172,0.8941
7335,146.68,2.4443,2.3167,0.8943
7336,146.7,2.4446,2.3162,0.8945
7337,146.72,2.4449,2.3166,0.8946
7338,146.74,2.4453,2.317,0.8948
7339,146.76,2.4456,2.3169,0.895
7340,146.78,2.446,2.3173,0.8952
7341,146.8,2.4464,2.3181,0.8954
7342,146.82,2.4467,2.3185,0.8956
7343,146.84,2.447,2.3189,0.8957
7344,146.86,2.4474,2.3179,0.8959
7345,146.88,2.4477,2.3169,0.896
7346,146.9,2.448,2.317,0.8962
7347,146.92,2.4484,2.3168,0.8963
7348,146.94,2.4487,2.3172,0.8965
7349,146.96,2.449,2.3182,0.8967
7350,146.98,2.4494,2.3189,0.8968
7351,147.0,2.4497,2.3189,0.897
7352,147.02,2.45,2.3178,0.8971
7353,147.04,2.4503,2.3173,0.8973
7354,147.06,2.4507,2.3184,0.8974
7355,147.08,2.451,2.3186,0.8976
7356,147.1,2.4513,2.3186,0.8977
7357,147.12,2.4517,2.3191,0.8979
7358,147.14,2.452,2.3196,0.8981
7359,147.16,2.4524,2.3193,0.8983
7360,147.18,2.4527,2.3196,0.8985
7361,147.2,2.4531,2.3188,0.8986
7362,147.22,2.4534,2.319,0.8988
7363,147.24,2.4537,2.3191,0.8989
7364,147.26,2.4541,2.319,0.8991
7365,147.28,2.4544,2.32,0.8993
7366,147.3,2.4547,2.3201,0.8995
7367,147.32,2.455,2.3193,0.8996
7368,147.34,2.4554,2.3194,0.8998
7369,147.36,2.4557,2.3202,0.8999
7370,147.38,2.456,2.3201,0.9001
7371,147.4,2.4563,2.3196,0.9003
7372,147.42,2.4567,2.3199,0.9004
7373,147.44,2.457,2.3199,0.9006
7374,147.46,2.4573,2.3203,0.9007
7375,147.48,2.4576,2.3208,0.9009
7376,147.5,2.458,2.3211,0.901
7377,147.52,2.4583,2.3212,0.9012
7378,147.54,2.4587,2.3215,0.9014
7379,147.56,2.459,2.3207,0.9016
7380,147.58,2.4594,2.3215,0.9018
7381,147.6,2.4597,2.3224,0.9019
7382,147.62,2.46,2.3224,0.9021
7383,147.64,2.4604,2.3227,0.9022
7384,147.66,2.4607,2.3226,0.9024
7385,147.68,2.461,2.3227,0.9025
7386,147.7,2.4613,2.3227,0.9028
7387,147.72,2.4617,2.3226,0.9029
7388,147.74,2.462,2.3233,0.9031
7389,147.76,2.4623,2.3226,0.9032
7390,147.78,2.4627,2.3228,0.9034
7391,147.8,2.463,2.3233,0.9036
7392,147.82,2.4633,2.323,0.9037
7393,147.84,2.4636,2.3229,0.9039
7394,147.86,2.4639,2.3231,0.904
7395,147.88,2.4643,2.3233,0.9042
7396,147.9,2.4646,2.3232,0.9043
7397,147.92,2.4649,2.3237,0.9045
7398,147.94,2.4653,2.3234,0.9047
7399,147.96,2.4656,2.3231,0.9048
7400,147.98,2.466,2.3232,0.905
7401,148.0,2.4663,2.3235,0.9052
7402,148.02,2.4667,2.324,0.9053
7403,148.04,2.467,2.3242,0.9055
7404,148.06,2.4674,2.324,0.9057
7405,148.08,2.4677,2.3239,0.9059
7406,148.1,2.468,2.3233,0.9061
7407,148.12,2.4683,2.3243,0.9062
7408,148.14,2.4687,2.3253,0.9064
7409,148.16,2.469,2.3256,0.9065
7410,148.18,2.4693,2.3251,0.9067
7411,148.2,2.4697,2.325,0.9068
7412,148.22,2.47,2.3251,0.907
7413,148.24,2.4703,2.3251,0.9071
7414,148.26,2.4706,2.3253,0.9073
7415,148.28,2.4709,2.3251,0.9074
7416,148.3,2.4713,2.3251,0.9076
7417,148.32,2.4716,2.3249,0.9078
7418,148.34,2.472,2.3247,0.908
7419,148.36,2.4723,2.3255,0.9082
7420,148.38,2.4727,2.3263,0.9083
7421,148.4,2.473,2.3265,0.9085
7422,148.42,2.4734,2.3267,0.9087
7423,148.44,2.4737,2.3268,0.9088
7424,148.46,2.4741,2.3264,0.909
7425,148.48,2.4744,2.3258,0.9092
7426,148.5,2.4747,2.3263,0.9094
7427,148.52,2.475,2.327,0.9095
7428,148.54,2.4754,2.327,0.9097
7429,148.56,2.4757,2.3264,0.9098
7430,148.58,2.476,2.3268,0.91
7431,148.6,2.4764,2.3261,0.9102
7432,148.62,2.4767,2.3268,0.9103
7433,148.64,2.477,2.3271,0.9105
7434,148.66,2.4773,2.3275,0.9106
7435,148.68,2.4776,2.3273,0.9108
7436,148.7,2.4779,2.3272,0.911
7437,148.72,2.4783,2.3275,0.9111
7438,148.74,2.4786,2.3279,0.9113
7439,148.76,2.479,2.3278,0.9114
7440,148.78,2.4793,2.3283,0.9116
7441,148.8,2.4797,2.3281,0.9118
7442,148.82,2.48,2.3282,0.912
7443,148.84,2.4804,2.3286,0.9121
7444,148.86,2.4807,2.3286,0.9123
7445,148.88,2.481,2.3278,0.9125
7446,148.9,2.4814,2.3289,0.9126
7447,148.92,2.4817,2.3293,0.9128
7448,148.94,2.482,2.329,0.913
7449,148.96,2.4824,2.3295,0.9132
7450,148.98,2.4827,2.3293,0.9133
7451,149.0,2.483,2.3294,0.9135
7452,149.02,2.4833,2.3289,0.9136
7453,149.04,2.4837,2.3287,0.9138
7454,149.06,2.484,2.3287,0.914
7455,149.08,2.4843,2.3294,0.9142
7456,149.1,2.4846,2.3295,0.9143
7457,149.12,2.485,2.3299,0.9145
7458,149.14,2.4853,2.3295,0.9146
7459,149.16,2.4857,2.3296,0.9148
7460,149.18,2.486,2.3315,0.915
7461,149.2,2.4864,2.3318,0.9151
7462,149.22,2.4867,2.3305,0.9153
7463,149.24,2.487,2.3301,0.9155
7464,149.26,2.4873,2.3303,0.9157
7465,149.28,2.4877,2.3307,0.9158
7466,149.3,2.488,2.3308,0.9159
7467,149.32,2.4883,2.3312,0.9161
7468,149.34,2.4887,2.3313,0.9163
7469,149.36,2.489,2.3325,0.9164
7470,149.38,2.4893,2.3321,0.9166
7471,149.4,2.4896,2.3308,0.9168
7472,149.42,2.49,2.3309,0.9169
7473,149.44,2.4903,2.3307,0.917
7474,149.46,2.4906,2.3308,0.9172
7475,149.48,2.4909,2.3313,0.9174
7476,149.5,2.4912,2.3314,0.9175
7477,149.52,2.4916,2.3315,0.9177
7478,149.54,2.492,2.3319,0.9179
7479,149.56,2.4923,2.3331,0.9181
7480,149.58,2.4927,2.3326,0.9183
7481,149.6,2.4931,2.3329,0.9185
7482,149.62,2.4934,2.3332,0.9187
7483,149.64,2.4937,2.3327,0.9189
7484,149.66,2.4941,2.3329,0.919
7485,149.68,2.4944,2.333,0.9191
7486,149.7,2.4947,2.3335,0.9193
7487,149.72,2.495,2.3331,0.9195
7488,149.74,2.4953,2.3329,0.9196
7489,149.76,2.4957,2.3331,0.9198
7490,149.78,2.496,2.3335,0.92
7491,149.8,2.4963,2.3335,0.9201
7492,149.82,2.4966,2.3331,0.9203
7493,149.84,2.497,2.3337,0.9204
7494,149.86,2.4973,2.3337,0.9206
7495,149.88,2.4976,2.3342,0.9208
7496,149.9,2.4979,2.3352,0.9209
7497,149.92,2.4983,2.3345,0.9211
7498,149.94,2.4986,2.3349,0.9212
7499,149.96,2.499,2.3349,0.9214
7500,149.98,2.4994,2.3349,0.9216
7501,150.0,2.4997,2.3345,0.9218
7502,150.02,2.5,2.3342,0.922
7503,150.04,2.5004,2.3344,0.9221
7504,150.06,2.5007,2.3349,0.9223
7505,150.08,2.501,2.3353,0.9224
7506,150.1,2.5013,2.3356,0.9226
7507,150.12,2.5017,2.3357,0.9227
7508,150.14,2.502,2.3357,0.9229
7509,150.16,2.5023,2.3356,0.9231
7510,150.18,2.5027,2.3354,0.9232
7511,150.2,2.503,2.3371,0.9234
7512,150.22,2.5033,2.3372,0.9236
7513,150.24,2.5036,2.3358,0.9237
7514,150.26,2.504,2.3357,0.9239
7515,150.28,2.5043,2.3361,0.9241
7516,150.3,2.5046,2.3361,0.9243
7517,150.32,2.505,2.3362,0.9245
7518,150.34,2.5053,2.3357,0.9246
7519,150.36,2.5057,2.3356,0.9248
7520,150.38,2.506,2.3362,0.925
7521,150.4,2.5064,2.3368,0.9252
7522,150.42,2.5067,2.3369,0.9253
7523,150.44,2.507,2.3362,0.9254
7524,150.46,2.5073,2.3368,0.9256
7525,150.48,2.5077,2.3368,0.9258
7526,150.5,2.508,2.3373,0.926
7527,150.52,2.5083,2.3371,0.9262
7528,150.54,2.5087,2.3371,0.9263
7529,150.56,2.509,2.3376,0.9265
7530,150.58,2.5093,2.3383,0.9266
7531,150.6,2.5096,2.3381,0.9268
7532,150.62,2.5099,2.3386,0.927
7533,150.64,2.5103,2.3389,0.9271
7534,150.66,2.5106,2.3392,0.9272
7535,150.68,2.5109,2.3392,0.9274
7536,150.7,2.5113,2.3392,0.9276
7537,150.72,2.5116,2.3388,0.9277
7538,150.74,2.512,2.3388,0.9279
7539,150.76,2.5124,2.3388,0.9281
7540,150.78,2.5127,2.3388,0.9283
7541,150.8,2.513,2.3386,0.9285
7542,150.82,2.5134,2.3391,0.9286
7543,150.84,2.5137,2.3395,0.9288
7544,150.86,2.514,2.3395,0.929
7545,150.88,2.5143,2.3397,0.9291
7546,150.9,2.5147,2.3397,0.9293
7547,150.92,2.515,2.3393,0.9295
7548,150.94,2.5153,2.339,0.9296
7549,150.96,2.5157,2.339,0.9298
7550,150.98,2.516,2.3384,0.93
7551,151.0,2.5163,2.3392,0.9301
7552,151.02,2.5166,2.3411,0.9303
7553,151.04,2.517,2.3408,0.9304
7554,151.06,2.5173,2.3408,0.9306
7555,151.08,2.5176,2.3404,0.9308
7556,151.1,2.518,2.3404,0.931
7557,151.12,2.5183,2.3403,0.9311
7558,151.14,2.5187,2.3408,0.9313
7559,151.16,2.519,2.3406,0.9315
7560,151.18,2.5194,2.3413,0.9317
7561,151.2,2.5197,2.3412,0.9318
7562,151.22,2.5201,2.3416,0.932
7563,151.24,2.5204,2.342,0.9322
7564,151.26,2.5207,2.3417,0.9323
7565,151.28,2.521,2.3418,0.9325
7566,151.3,2.5213,2.3413,0.9327
7567,151.32,2.5217,2.3416,0.9328
7568,151.34,2.522,2.3414,0.933
7569,151.36,2.5223,2.3412,0.9332
7570,151.38,2.5227,2.3419,0.9333
7571,151.4,2.523,2.3416,0.9335
7572,151.42,2.5233,2.3416,0.9336
7573,151.44,2.5236,2.3419,0.9338
7574,151.46,2.5239,2.3426,0.934
7575,151.48,2.5243,2.343,0.9341
7576,151.5,2.5246,2.3431,0.9343
7577,151.52,2.525,2.343,0.9345
7578,151.54,2.5253,2.3427,0.9347
7579,151.56,2.5257,2.3426,0.9349
7580,151.58,2.526,2.3428,0.935
7581,151.6,2.5264,2.343,0.9352
7582,151.62,2.5267,2.3433,0.9354
7583,151.64,2.527,2.343,0.9356
7584,151.66,2.5274,2.3432,0.9358
7585,151.68,2.5277,2.3438,0.9359
7586,151.7,2.528,2.3437,0.9361
7587,151.72,2.5284,2.3438,0.9362
7588,151.74,2.5287,2.3437,0.9364
7589,151.76,2.529,2.3442,0.9366
7590,151.78,2.5294,2.344,0.9367
7591,151.8,2.5297,2.3434,0.9369
7592,151.82,2.53,2.3439,0.937
7593,151.84,2.5303,2.3445,0.9372
7594,151.86,2.5306,2.3448,0.9373
7595,151.88,2.531,2.345,0.9375
7596,151.9,2.5313,2.3455,0.9377
7597,151.92,2.5316,2.3457,0.9379
7598,151.94,2.532,2.345,0.9381
7599,151.96,2.5324,2.3449,0.9382
7600,151.98,2.5327,2.3452,0.9384
7601,152.0,2.533,2.3451,0.9386
7602,152.02,2.5334,2.3452,0.9388
7603,152.04,2.5337,2.3454,0.939
7604,152.06,2.534,2.3463,0.9391
7605,152.08,2.5344,2.3459,0.9392
7606,152.1,2.5347,2.3454,0.9394
7607,152.12,2.535,2.345,0.9396
7608,152.14,2.5354,2.3453,0.9397
7609,152.16,2.5357,2.3458,0.94
7610,152.18,2.536,2.346,0.9401
7611,152.2,2.5363,2.3463,0.9403
7612,152.22,2.5366,2.3466,0.9404
7613,152.24,2.537,2.3467,0.9406
7614,152.26,2.5373,2.3462,0.9407
7615,152.28,2.5376,2.3464,0.9409
7616,152.3,2.538,2.3469,0.9411
7617,152.32,2.5383,2.347,0.9412
7618,152.34,2.5387,2.347,0.9414
7619,152.36,2.539,2.3471,0.9416
7620,152.38,2.5394,2.3471,0.9418
7621,152.4,2.5397,2.3474,0.942
7622,152.42,2.5401,2.3473,0.9421
7623,152.44,2.5404,2.3478,0.9423
7624,152.46,2.5407,2.3482,0.9425
7625,152.48,2.541,2.3478,0.9426
7626,152.5,2.5413,2.3471,0.9428
7627,152.52,2.5417,2.3474,0.943
7628,152.54,2.542,2.3479,0.9432
7629,152.56,2.5423,2.3479,0.9433
7630,152.58,2.5427,2.3484,0.9435
7631,152.6,2.543,2.3486,0.9436
7632,152.62,2.5433,2.3482,0.9438
7633,152.64,2.5436,2.3483,0.9439
7634,152.66,2.5439,2.3492,0.9441
7635,152.68,2.5443,2.349,0.9443
7636,152.7,2.5446,2.3495,0.9445
7637,152.72,2.545,2.3499,0.9446
7638,152.74,2.5453,2.3494,0.9448
7639,152.76,2.5457,2.3492,0.945
7640,152.78,2.546,2.3495,0.9451
7641,152.8,2.5464,2.3503,0.9453
7642,152.82,2.5467,2.35,0.9454
7643,152.84,2.547,2.3497,0.9456
7644,152.86,2.5474,2.3498,0.9458
7645,152.88,2.5477,2.349,0.9459
7646,152.9,2.548,2.3488,0.9461
7647,152.92,2.5484,2.3483,0.9463
7648,152.94,2.5487,2.35,0.9465
7649,152.96,2.549,2.3504,0.9466
7650,152.98,2.5494,2.3503,0.9468
7651,153.0,2.5497,2.3504,0.947
7652,153.02,2.55,2.3508,0.9471
7653,153.04,2.5503,2.3503,0.9473
7654,153.06,2.5506,2.3502,0.9475
7655,153.08,2.551,2.3496,0.9476
7656,153.1,2.5513,2.3502,0.9478
7657,153.12,2.5516,2.3504,0.9479
7658,153.14,2.552,2.3507,0.9482
