1,Time,Displacement,Force,Strain 1
,(s),(mm),(kN),(%)
"","131,0000","2,1830","2,2121","0,7704"
"","131,0200","2,1833","2,2118","0,7705"
"","131,0400","2,1837","2,2126","0,7706"
"","131,0600","2,1840","2,2127","0,7707"
"","131,0800","2,1843","2,2125","0,7709"
"","131,1000","2,1846","2,2129","0,7711"
"","131,1200","2,1849","2,2131","0,7712"
"","131,1400","2,1853","2,2129","0,7714"
"","131,1600","2,1856","2,2128","0,7715"
"","131,1800","2,1859","2,2125","0,7717"
"","131,2000","2,1863","2,2121","0,7718"
"","131,2200","2,1867","2,2127","0,7720"
"","131,2400","2,1870","2,2135","0,7721"
"","131,2600","2,1873","2,2137","0,7723"
"","131,2800","2,1877","2,2137","0,7725"
"","131,3000","2,1880","2,2135","0,7726"
"","131,3200","2,1883","2,2137","0,7728"
"","131,3400","2,1887","2,2139","0,7730"
"","131,3600","2,1890","2,2144","0,7731"
"","131,3800","2,1893","2,2151","0,7732"
"","131,4000","2,1897","2,2149","0,7734"
"","131,4200","2,1900","2,2149","0,7736"
"","131,4400","2,1903","2,2147","0,7737"
"","131,4600","2,1907","2,2151","0,7738"
"","131,4800","2,1910","2,2158","0,7740"
"","131,5000","2,1913","2,2157","0,7741"
"","131,5200","2,1916","2,2155","0,7743"
"","131,5400","2,1919","2,2165","0,7745"
"","131,5600","2,1923","2,2160","0,7746"
"","131,5800","2,1926","2,2158","0,7747"
"","131,6000","2,1929","2,2165","0,7749"
"","131,6200","2,1933","2,2170","0,7751"
"","131,6400","2,1937","2,2170","0,7753"
"","131,6600","2,1940","2,2175","0,7754"
"","131,6800","2,1943","2,2178","0,7755"
"","131,7000","2,1947","2,2181","0,7757"
"","131,7200","2,1950","2,2179","0,7758"
"","131,7400","2,1953","2,2177","0,7759"
"","131,7600","2,1956","2,2182","0,7761"
"","131,7800","2,1960","2,2185","0,7763"
"","131,8000","2,1963","2,2176","0,7764"
"","131,8200","2,1966","2,2176","0,7766"
"","131,8400","2,1970","2,2179","0,7768"
"","131,8600","2,1973","2,2183","0,7769"
"","131,8800","2,1976","2,2191","0,7771"
"","131,9000","2,1979","2,2185","0,7772"
"","131,9200","2,1983","2,2182","0,7773"
"","131,9400","2,1986","2,2183","0,7775"
"","131,9600","2,1989","2,2190","0,7776"
"","131,9800","2,1993","2,2196","0,7778"
"","132,0000","2,1996","2,2192","0,7780"
"","132,0200","2,2000","2,2196","0,7781"
"","132,0400","2,2003","2,2195","0,7783"
"","132,0600","2,2007","2,2195","0,7785"
"","132,0800","2,2010","2,2194","0,7786"
"","132,1000","2,2014","2,2194","0,7787"
"","132,1200","2,2017","2,2202","0,7789"
"","132,1400","2,2020","2,2202","0,7791"
"","132,1600","2,2023","2,2205","0,7792"
"","132,1800","2,2027","2,2211","0,7794"
"","132,2000","2,2030","2,2210","0,7795"
"","132,2200","2,2034","2,2215","0,7797"
"","132,2400","2,2037","2,2215","0,7798"
"","132,2600","2,2040","2,2222","0,7800"
"","132,2800","2,2043","2,2223","0,7801"
"","132,3000","2,2047","2,2219","0,7802"
"","132,3200","2,2050","2,2212","0,7804"
"","132,3400","2,2053","2,2212","0,7805"
"","132,3600","2,2057","2,2212","0,7807"
"","132,3800","2,2060","2,2215","0,7809"
"","132,4000","2,2064","2,2222","0,7811"
"","132,4200","2,2067","2,2228","0,7812"
"","132,4400","2,2071","2,2232","0,7814"
"","132,4600","2,2074","2,2226","0,7816"
"","132,4800","2,2077","2,2229","0,7817"
"","132,5000","2,2080","2,2233","0,7819"
"","132,5200","2,2084","2,2236","0,7820"
"","132,5400","2,2087","2,2239","0,7822"
"","132,5600","2,2090","2,2234","0,7823"
"","132,5800","2,2093","2,2235","0,7824"
"","132,6000","2,2096","2,2234","0,7826"
"","132,6200","2,2100","2,2241","0,7827"
"","132,6400","2,2103","2,2236","0,7829"
"","132,6600","2,2106","2,2240","0,7830"
"","132,6800","2,2109","2,2244","0,7832"
"","132,7000","2,2113","2,2251","0,7833"
"","132,7200","2,2116","2,2253","0,7834"
"","132,7400","2,2119","2,2250","0,7836"
"","132,7600","2,2123","2,2253","0,7837"
"","132,7800","2,2126","2,2257","0,7839"
"","132,8000","2,2130","2,2259","0,7841"
"","132,8200","2,2133","2,2258","0,7843"
"","132,8400","2,2137","2,2252","0,7844"
"","132,8600","2,2140","2,2260","0,7846"
"","132,8800","2,2144","2,2266","0,7847"
"","132,9000","2,2147","2,2266","0,7849"
"","132,9200","2,2150","2,2266","0,7850"
"","132,9400","2,2154","2,2265","0,7852"
"","132,9600","2,2157","2,2271","0,7853"
"","132,9800","2,2160","2,2272","0,7855"
"","133,0000","2,2163","2,2271","0,7856"
"","133,0200","2,2167","2,2270","0,7858"
"","133,0400","2,2170","2,2262","0,7859"
"","133,0600","2,2173","2,2270","0,7861"
"","133,0800","2,2176","2,2269","0,7862"
"","133,1000","2,2179","2,2267","0,7864"
"","133,1200","2,2183","2,2267","0,7865"
"","133,1400","2,2186","2,2273","0,7867"
"","133,1600","2,2189","2,2280","0,7869"
"","133,1800","2,2193","2,2288","0,7870"
"","133,2000","2,2196","2,2293","0,7871"
"","133,2200","2,2200","2,2290","0,7873"
"","133,2400","2,2204","2,2295","0,7875"
"","133,2600","2,2207","2,2291","0,7877"
"","133,2800","2,2210","2,2291","0,7878"
"","133,3000","2,2214","2,2297","0,7880"
"","133,3200","2,2217","2,2299","0,7881"
"","133,3400","2,2220","2,2288","0,7883"
"","133,3600","2,2224","2,2289","0,7884"
"","133,3800","2,2227","2,2293","0,7886"
"","133,4000","2,2230","2,2307","0,7887"
"","133,4200","2,2234","2,2310","0,7889"
"","133,4400","2,2237","2,2303","0,7890"
"","133,4600","2,2240","2,2298","0,7892"
"","133,4800","2,2244","2,2304","0,7893"
"","133,5000","2,2247","2,2296","0,7895"
"","133,5200","2,2250","2,2296","0,7896"
"","133,5400","2,2253","2,2294","0,7898"
"","133,5600","2,2257","2,2298","0,7899"
"","133,5800","2,2260","2,2300","0,7901"
"","133,6000","2,2264","2,2306","0,7902"
"","133,6200","2,2267","2,2311","0,7904"
"","133,6400","2,2271","2,2316","0,7906"
"","133,6600","2,2274","2,2319","0,7908"
"","133,6800","2,2277","2,2317","0,7909"
"","133,7000","2,2280","2,2318","0,7911"
"","133,7200","2,2284","2,2318","0,7912"
"","133,7400","2,2287","2,2320","0,7914"
"","133,7600","2,2290","2,2327","0,7915"
"","133,7800","2,2294","2,2329","0,7917"
"","133,8000","2,2297","2,2333","0,7918"
"","133,8200","2,2300","2,2329","0,7920"
"","133,8400","2,2304","2,2327","0,7921"
"","133,8600","2,2307","2,2333","0,7922"
"","133,8800","2,2310","2,2337","0,7924"
"","133,9000","2,2313","2,2340","0,7925"
"","133,9200","2,2316","2,2341","0,7927"
"","133,9400","2,2320","2,2344","0,7928"
"","133,9600","2,2323","2,2342","0,7930"
"","133,9800","2,2326","2,2344","0,7932"
"","134,0000","2,2330","2,2335","0,7933"
"","134,0200","2,2333","2,2330","0,7935"
"","134,0400","2,2337","2,2343","0,7936"
"","134,0600","2,2340","2,2348","0,7938"
"","134,0800","2,2344","2,2355","0,7939"
"","134,1000","2,2347","2,2359","0,7941"
"","134,1200","2,2350","2,2354","0,7943"
"","134,1400","2,2354","2,2346","0,7944"
"","134,1600","2,2357","2,2350","0,7945"
"","134,1800","2,2360","2,2364","0,7947"
"","134,2000","2,2364","2,2360","0,7949"
"","134,2200","2,2367","2,2351","0,7950"
"","134,2400","2,2370","2,2345","0,7952"
"","134,2600","2,2373","2,2355","0,7953"
"","134,2800","2,2376","2,2359","0,7955"
"","134,3000","2,2379","2,2363","0,7956"
"","134,3200","2,2383","2,2364","0,7957"
"","134,3400","2,2386","2,2364","0,7959"
"","134,3600","2,2389","2,2367","0,7961"
"","134,3800","2,2393","2,2363","0,7962"
"","134,4000","2,2396","2,2357","0,7964"
"","134,4200","2,2400","2,2360","0,7967"
"","134,4400","2,2403","2,2368","0,7968"
"","134,4600","2,2407","2,2374","0,7969"
"","134,4800","2,2410","2,2380","0,7970"
"","134,5000","2,2413","2,2375","0,7972"
"","134,5200","2,2417","2,2380","0,7973"
"","134,5400","2,2420","2,2387","0,7975"
"","134,5600","2,2424","2,2383","0,7977"
"","134,5800","2,2427","2,2378","0,7978"
"","134,6000","2,2430","2,2381","0,7980"
"","134,6200","2,2434","2,2383","0,7981"
"","134,6400","2,2437","2,2383","0,7983"
"","134,6600","2,2440","2,2386","0,7984"
"","134,6800","2,2443","2,2397","0,7985"
"","134,7000","2,2446","2,2398","0,7987"
"","134,7200","2,2449","2,2400","0,7988"
"","134,7400","2,2453","2,2402","0,7990"
"","134,7600","2,2456","2,2402","0,7992"
"","134,7800","2,2459","2,2394","0,7993"
"","134,8000","2,2463","2,2392","0,7995"
"","134,8200","2,2466","2,2396","0,7997"
"","134,8400","2,2470","2,2399","0,7998"
"","134,8600","2,2474","2,2406","0,8000"
"","134,8800","2,2477","2,2410","0,8002"
"","134,9000","2,2480","2,2416","0,8003"
"","134,9200","2,2484","2,2406","0,8004"
"","134,9400","2,2487","2,2407","0,8006"
"","134,9600","2,2490","2,2410","0,8008"
"","134,9800","2,2494","2,2416","0,8009"
"","135,0000","2,2497","2,2418","0,8011"
"","135,0200","2,2500","2,2418","0,8012"
"","135,0400","2,2504","2,2419","0,8013"
"","135,0600","2,2507","2,2414","0,8014"
"","135,0800","2,2510","2,2411","0,8017"
"","135,1000","2,2513","2,2412","0,8018"
"","135,1200","2,2517","2,2419","0,8020"
"","135,1400","2,2520","2,2425","0,8022"
"","135,1600","2,2523","2,2422","0,8023"
"","135,1800","2,2527","2,2426","0,8024"
"","135,2000","2,2530","2,2432","0,8026"
"","135,2200","2,2534","2,2429","0,8028"
"","135,2400","2,2537","2,2430","0,8030"
"","135,2600","2,2541","2,2436","0,8031"
"","135,2800","2,2544","2,2438","0,8032"
"","135,3000","2,2547","2,2440","0,8034"
"","135,3200","2,2550","2,2444","0,8036"
"","135,3400","2,2554","2,2443","0,8037"
"","135,3600","2,2557","2,2429","0,8039"
"","135,3800","2,2560","2,2428","0,8040"
"","135,4000","2,2564","2,2432","0,8042"
"","135,4200","2,2567","2,2437","0,8043"
"","135,4400","2,2570","2,2444","0,8045"
"","135,4600","2,2573","2,2446","0,8047"
"","135,4800","2,2577","2,2450","0,8048"
"","135,5000","2,2580","2,2451","0,8049"
"","135,5200","2,2583","2,2446","0,8051"
"","135,5400","2,2586","2,2454","0,8052"
"","135,5600","2,2590","2,2451","0,8054"
"","135,5800","2,2593","2,2453","0,8055"
"","135,6000","2,2597","2,2450","0,8057"
"","135,6200","2,2600","2,2453","0,8059"
"","135,6400","2,2604","2,2464","0,8060"
"","135,6600","2,2607","2,2471","0,8062"
"","135,6800","2,2610","2,2476","0,8064"
"","135,7000","2,2614","2,2470","0,8065"
"","135,7200","2,2617","2,2465","0,8067"
"","135,7400","2,2620","2,2471","0,8068"
"","135,7600","2,2623","2,2472","0,8069"
"","135,7800","2,2626","2,2471","0,8071"
"","135,8000","2,2630","2,2468","0,8073"
"","135,8200","2,2633","2,2464","0,8074"
"","135,8400","2,2636","2,2466","0,8075"
"","135,8600","2,2639","2,2473","0,8077"
"","135,8800","2,2643","2,2473","0,8079"
"","135,9000","2,2646","2,2477","0,8080"
"","135,9200","2,2649","2,2477","0,8082"
"","135,9400","2,2652","2,2477","0,8083"
"","135,9600","2,2656","2,2487","0,8085"
"","135,9800","2,2659","2,2490","0,8087"
"","136,0000","2,2663","2,2490","0,8088"
"","136,0200","2,2667","2,2487","0,8090"
"","136,0400","2,2670","2,2488","0,8091"
"","136,0600","2,2674","2,2484","0,8093"
"","136,0800","2,2677","2,2481","0,8095"
"","136,1000","2,2680","2,2491","0,8096"
"","136,1200","2,2684","2,2503","0,8098"
"","136,1400","2,2687","2,2505","0,8100"
"","136,1600","2,2690","2,2503","0,8101"
"","136,1800","2,2694","2,2509","0,8103"
"","136,2000","2,2697","2,2504","0,8104"
"","136,2200","2,2700","2,2496","0,8105"
"","136,2400","2,2704","2,2495","0,8107"
"","136,2600","2,2707","2,2501","0,8108"
"","136,2800","2,2710","2,2502","0,8110"
"","136,3000","2,2713","2,2503","0,8112"
"","136,3200","2,2717","2,2502","0,8113"
"","136,3400","2,2720","2,2507","0,8115"
"","136,3600","2,2723","2,2512","0,8116"
"","136,3800","2,2727","2,2508","0,8117"
"","136,4000","2,2730","2,2514","0,8119"
"","136,4200","2,2734","2,2516","0,8121"
"","136,4400","2,2737","2,2516","0,8123"
"","136,4600","2,2741","2,2524","0,8124"
"","136,4800","2,2744","2,2524","0,8126"
"","136,5000","2,2747","2,2522","0,8128"
"","136,5200","2,2750","2,2519","0,8129"
"","136,5400","2,2754","2,2517","0,8130"
"","136,5600","2,2757","2,2519","0,8132"
"","136,5800","2,2760","2,2525","0,8133"
"","136,6000","2,2764","2,2521","0,8135"
"","136,6200","2,2767","2,2520","0,8136"
"","136,6400","2,2770","2,2516","0,8138"
"","136,6600","2,2773","2,2526","0,8139"
"","136,6800","2,2776","2,2526","0,8141"
"","136,7000","2,2780","2,2534","0,8143"
"","136,7200","2,2783","2,2535","0,8144"
"","136,7400","2,2786","2,2539","0,8146"
"","136,7600","2,2790","2,2542","0,8147"
"","136,7800","2,2793","2,2543","0,8149"
"","136,8000","2,2797","2,2545","0,8150"
"","136,8200","2,2800","2,2544","0,8152"
"","136,8400","2,2804","2,2550","0,8154"
"","136,8600","2,2807","2,2550","0,8155"
"","136,8800","2,2810","2,2549","0,8157"
"","136,9000","2,2814","2,2551","0,8159"
"","136,9200","2,2817","2,2554","0,8160"
"","136,9400","2,2820","2,2555","0,8161"
"","136,9600","2,2823","2,2554","0,8163"
"","136,9800","2,2827","2,2554","0,8165"
"","137,0000","2,2830","2,2554","0,8166"
"","137,0200","2,2833","2,2561","0,8168"
"","137,0400","2,2837","2,2566","0,8169"
"","137,0600","2,2840","2,2557","0,8171"
"","137,0800","2,2843","2,2555","0,8172"
"","137,1000","2,2846","2,2549","0,8174"
"","137,1200","2,2849","2,2556","0,8175"
"","137,1400","2,2852","2,2571","0,8177"
"","137,1600","2,2856","2,2570","0,8179"
"","137,1800","2,2859","2,2568","0,8180"
"","137,2000","2,2863","2,2565","0,8182"
"","137,2200","2,2867","2,2563","0,8184"
"","137,2400","2,2870","2,2566","0,8185"
"","137,2600","2,2874","2,2569","0,8187"
"","137,2800","2,2877","2,2572","0,8188"
"","137,3000","2,2880","2,2579","0,8190"
"","137,3200","2,2884","2,2586","0,8192"
"","137,3400","2,2887","2,2578","0,8193"
"","137,3600","2,2890","2,2577","0,8195"
"","137,3800","2,2894","2,2582","0,8197"
"","137,4000","2,2897","2,2589","0,8198"
"","137,4200","2,2900","2,2585","0,8200"
"","137,4400","2,2903","2,2589","0,8201"
"","137,4600","2,2907","2,2594","0,8202"
"","137,4800","2,2910","2,2591","0,8204"
"","137,5000","2,2913","2,2586","0,8206"
"","137,5200","2,2916","2,2591","0,8207"
"","137,5400","2,2919","2,2601","0,8208"
"","137,5600","2,2923","2,2594","0,8210"
"","137,5800","2,2926","2,2593","0,8212"
"","137,6000","2,2930","2,2600","0,8214"
"","137,6200","2,2933","2,2598","0,8215"
"","137,6400","2,2937","2,2604","0,8217"
"","137,6600","2,2940","2,2609","0,8219"
"","137,6800","2,2944","2,2605","0,8220"
"","137,7000","2,2947","2,2601","0,8222"
"","137,7200","2,2951","2,2604","0,8224"
"","137,7400","2,2954","2,2613","0,8225"
"","137,7600","2,2957","2,2609","0,8227"
"","137,7800","2,2960","2,2605","0,8228"
"","137,8000","2,2964","2,2605","0,8229"
"","137,8200","2,2967","2,2600","0,8231"
"","137,8400","2,2970","2,2602","0,8232"
"","137,8600","2,2973","2,2617","0,8234"
"","137,8800","2,2976","2,2617","0,8235"
"","137,9000","2,2980","2,2606","0,8236"
"","137,9200","2,2983","2,2612","0,8238"
"","137,9400","2,2986","2,2620","0,8239"
"","137,9600","2,2989","2,2615","0,8241"
"","137,9800","2,2993","2,2610","0,8243"
"","138,0000","2,2996","2,2616","0,8245"
"","138,0200","2,3000","2,2625","0,8246"
"","138,0400","2,3003","2,2631","0,8248"
"","138,0600","2,3007","2,2634","0,8250"
"","138,0800","2,3010","2,2633","0,8252"
"","138,1000","2,3014","2,2633","0,8253"
"","138,1200","2,3017","2,2632","0,8255"
"","138,1400","2,3020","2,2633","0,8256"
"","138,1600","2,3024","2,2638","0,8258"
"","138,1800","2,3027","2,2639","0,8259"
"","138,2000","2,3030","2,2631","0,8261"
"","138,2200","2,3034","2,2635","0,8262"
"","138,2400","2,3037","2,2634","0,8264"
"","138,2600","2,3040","2,2638","0,8266"
"","138,2800","2,3043","2,2652","0,8267"
"","138,3000","2,3047","2,2651","0,8269"
"","138,3200","2,3050","2,2649","0,8270"
"","138,3400","2,3053","2,2653","0,8272"
"","138,3600","2,3056","2,2651","0,8273"
"","138,3800","2,3060","2,2644","0,8275"
"","138,4000","2,3063","2,2645","0,8277"
"","138,4200","2,3067","2,2648","0,8278"
"","138,4400","2,3070","2,2651","0,8280"
"","138,4600","2,3074","2,2660","0,8282"
"","138,4800","2,3077","2,2665","0,8283"
"","138,5000","2,3080","2,2658","0,8285"
"","138,5200","2,3083","2,2660","0,8286"
"","138,5400","2,3087","2,2664","0,8288"
"","138,5600","2,3090","2,2667","0,8290"
"","138,5800","2,3093","2,2663","0,8291"
"","138,6000","2,3097","2,2662","0,8292"
"","138,6200","2,3100","2,2670","0,8294"
"","138,6400","2,3103","2,2670","0,8295"
"","138,6600","2,3106","2,2673","0,8297"
"","138,6800","2,3110","2,2668","0,8298"
"","138,7000","2,3113","2,2668","0,8300"
"","138,7200","2,3116","2,2676","0,8301"
"","138,7400","2,3119","2,2676","0,8303"
"","138,7600","2,3123","2,2676","0,8305"
"","138,7800","2,3126","2,2683","0,8306"
"","138,8000","2,3130","2,2679","0,8308"
"","138,8200","2,3133","2,2678","0,8310"
"","138,8400","2,3137","2,2684","0,8311"
"","138,8600","2,3140","2,2690","0,8313"
"","138,8800","2,3144","2,2687","0,8315"
"","138,9000","2,3147","2,2686","0,8316"
"","138,9200","2,3150","2,2686","0,8318"
"","138,9400","2,3154","2,2685","0,8320"
"","138,9600","2,3157","2,2687","0,8321"
"","138,9800","2,3160","2,2692","0,8323"
"","139,0000","2,3164","2,2694","0,8324"
"","139,0200","2,3167","2,2692","0,8325"
"","139,0400","2,3170","2,2689","0,8327"
"","139,0600","2,3173","2,2681","0,8329"
"","139,0800","2,3176","2,2692","0,8330"
"","139,1000","2,3179","2,2700","0,8332"
"","139,1200","2,3183","2,2700","0,8333"
"","139,1400","2,3186","2,2697","0,8334"
"","139,1600","2,3190","2,2702","0,8336"
"","139,1800","2,3193","2,2706","0,8338"
"","139,2000","2,3197","2,2702","0,8340"
"","139,2200","2,3200","2,2700","0,8341"
"","139,2400","2,3204","2,2703","0,8343"
"","139,2600","2,3207","2,2704","0,8344"
"","139,2800","2,3210","2,2708","0,8346"
"","139,3000","2,3214","2,2714","0,8347"
"","139,3200","2,3217","2,2712","0,8349"
"","139,3400","2,3220","2,2720","0,8351"
"","139,3600","2,3223","2,2714","0,8352"
"","139,3800","2,3227","2,2710","0,8354"
"","139,4000","2,3230","2,2710","0,8355"
"","139,4200","2,3234","2,2705","0,8357"
"","139,4400","2,3237","2,2707","0,8358"
"","139,4600","2,3240","2,2713","0,8360"
"","139,4800","2,3243","2,2714","0,8362"
"","139,5000","2,3246","2,2721","0,8363"
"","139,5200","2,3250","2,2729","0,8365"
"","139,5400","2,3253","2,2728","0,8366"
"","139,5600","2,3256","2,2723","0,8368"
"","139,5800","2,3260","2,2720","0,8369"
"","139,6000","2,3264","2,2726","0,8371"
"","139,6200","2,3267","2,2728","0,8373"
"","139,6400","2,3270","2,2727","0,8375"
"","139,6600","2,3274","2,2724","0,8376"
"","139,6800","2,3277","2,2726","0,8378"
"","139,7000","2,3280","2,2730","0,8379"
"","139,7200","2,3283","2,2735","0,8381"
"","139,7400","2,3287","2,2739","0,8383"
"","139,7600","2,3290","2,2747","0,8384"
"","139,7800","2,3293","2,2738","0,8385"
"","139,8000","2,3296","2,2738","0,8387"
"","139,8200","2,3300","2,2739","0,8389"
"","139,8400","2,3303","2,2739","0,8390"
"","139,8600","2,3306","2,2737","0,8391"
"","139,8800","2,3309","2,2746","0,8393"
"","139,9000","2,3313","2,2751","0,8395"
"","139,9200","2,3316","2,2748","0,8396"
"","139,9400","2,3319","2,2747","0,8398"
"","139,9600","2,3323","2,2755","0,8400"
"","139,9800","2,3327","2,2759","0,8401"
"","140,0000","2,3330","2,2749","0,8403"
"","140,0200","2,3334","2,2756","0,8405"
"","140,0400","2,3337","2,2758","0,8407"
"","140,0600","2,3340","2,2761","0,8408"
"","140,0800","2,3344","2,2759","0,8410"
"","140,1000","2,3347","2,2761","0,8411"
"","140,1200","2,3350","2,2765","0,8413"
"","140,1400","2,3353","2,2762","0,8414"
"","140,1600","2,3357","2,2759","0,8416"
"","140,1800","2,3360","2,2769","0,8417"
"","140,2000","2,3363","2,2772","0,8419"
"","140,2200","2,3367","2,2772","0,8421"
"","140,2400","2,3370","2,2768","0,8422"
"","140,2600","2,3373","2,2769","0,8424"
"","140,2800","2,3376","2,2779","0,8425"
"","140,3000","2,3379","2,2779","0,8427"
"","140,3200","2,3383","2,2781","0,8428"
"","140,3400","2,3386","2,2782","0,8430"
"","140,3600","2,3390","2,2774","0,8432"
"","140,3800","2,3393","2,2780","0,8434"
"","140,4000","2,3397","2,2782","0,8435"
"","140,4200","2,3401","2,2787","0,8437"
"","140,4400","2,3404","2,2787","0,8438"
"","140,4600","2,3407","2,2789","0,8440"
"","140,4800","2,3411","2,2791","0,8441"
"","140,5000","2,3414","2,2799","0,8443"
"","140,5200","2,3417","2,2800","0,8444"
"","140,5400","2,3420","2,2806","0,8446"
"","140,5600","2,3423","2,2803","0,8447"
"","140,5800","2,3427","2,2794","0,8449"
"","140,6000","2,3430","2,2790","0,8450"
"","140,6200","2,3433","2,2790","0,8452"
"","140,6400","2,3436","2,2785","0,8454"
"","140,6600","2,3440","2,2807","0,8455"
"","140,6800","2,3443","2,2807","0,8457"
"","140,7000","2,3446","2,2801","0,8458"
"","140,7200","2,3449","2,2808","0,8460"
"","140,7400","2,3453","2,2813","0,8461"
"","140,7600","2,3456","2,2811","0,8463"
"","140,7800","2,3460","2,2809","0,8465"
"","140,8000","2,3463","2,2805","0,8466"
